20kHz (5-5-5-5)
564.31,432.94,418.05,824.02,465.36,213.34,219.98,679.53,743.58,489.18,92.32,310.18,596.53,796.82,636.28,153.33,330.61,480.92,429.78,207.11,303.08,484.95,428.71,207.63,91.51,587.63,874.53,663.17,317.75,155.57,477.63,814.00,599.38,329.87,304.53,483.94,789.03,494.91,471.76,645.76,
due buchi
303.92,186.17,181.68,360.61,169.44,241.17,242.47,635.52,403.06,189.59,101.22,353.20,553.86,334.64,283.93,176.54,334.07,205.30,175.34,231.89,306.93,203.70,169.09,234.36,101.36,372.27,349.89,570.23,342.72,179.88,159.04,426.81,564.66,333.34,315.20,183.97,347.52,204.75,203.61,368.67,
303.09,184.27,178.20,344.10,169.44,241.44,241.69,648.14,409.73,184.03,101.09,353.59,600.49,336.34,275.18,178.56,341.51,205.63,172.32,231.69,313.63,199.23,168.57,228.37,101.13,370.70,338.37,601.91,338.76,177.06,160.56,405.72,591.53,346.07,306.08,184.46,349.89,206.07,205.68,366.93,
303.92,181.61,175.48,354.54,164.89,233.21,235.51,620.93,403.75,177.59,102.09,355.23,587.23,346.55,280.49,174.31,332.18,206.65,175.71,237.41,312.44,203.13,172.32,228.24,101.46,358.20,343.93,608.08,339.38,176.95,158.62,407.01,578.77,347.65,306.35,182.00,345.46,208.63,206.39,374.54,
292.05,180.39,176.70,344.80,165.26,228.49,233.30,636.99,402.68,176.71,100.76,343.92,568.01,341.13,276.57,178.73,341.65,206.79,175.07,230.69,311.89,200.05,171.42,235.02,101.14,358.47,335.64,600.86,347.68,177.30,159.30,412.01,573.13,332.30,317.41,184.96,339.61,203.78,206.56,370.70,
289.84,179.75,175.18,347.98,164.77,232.87,233.52,604.49,409.22,180.80,102.07,342.96,590.79,336.06,277.79,175.67,332.05,209.16,172.86,230.89,314.93,200.74,170.59,232.06,101.09,372.98,334.61,567.99,338.93,177.35,160.07,411.44,553.63,334.07,315.20,184.27,342.84,203.70,208.15,376.48,
baseline 2
496.28,1021.96,816.57,644.99,374.78,552.68,587.74,679.77,591.47,316.52,306.36,660.84,981.95,901.39,517.25,504.83,1203.06,1365.77,1082.73,547.61,465.30,836.51,883.85,589.21,301.70,405.58,672.67,628.30,608.22,500.38,380.66,596.09,876.51,1096.59,519.86,324.91,766.73,1176.31,796.49,404.92,
488.16,990.14,842.40,671.96,360.50,544.12,580.33,660.25,616.12,320.07,298.23,642.62,891.50,895.52,499.80,508.56,1162.11,1474.05,1120.08,544.12,484.91,918.55,830.83,619.83,298.16,401.65,677.83,630.69,643.94,517.42,376.70,623.51,907.46,1036.11,507.49,324.62,758.70,1170.24,802.67,387.22,
469.66,1015.28,832.04,644.99,368.10,551.32,577.11,640.32,625.31,313.50,310.16,619.79,877.43,861.49,501.20,519.83,1157.31,1620.94,1141.23,520.74,462.46,897.04,818.34,612.54,300.81,404.50,639.36,667.04,646.88,503.74,378.49,605.37,876.55,1032.02,500.92,322.80,773.02,1301.03,760.70,396.88,
494.10,1069.32,829.88,675.73,370.11,519.54,581.95,630.99,614.00,313.22,302.45,640.57,922.77,862.14,517.25,506.04,1132.03,1485.50,1181.16,546.64,463.46,926.56,858.26,612.54,305.84,401.04,665.00,648.13,615.74,493.19,358.20,627.07,883.85,1088.27,504.79,321.36,764.36,1310.16,760.92,400.16,
495.23,1100.36,823.73,648.36,373.44,515.92,627.23,675.73,617.98,318.10,302.84,641.19,934.68,916.62,515.75,516.01,1282.37,1473.14,1150.83,547.61,464.16,899.02,858.26,618.85,304.80,389.71,690.69,646.17,629.03,504.65,375.23,595.14,876.20,1066.89,528.76,323.88,813.52,1128.74,814.96,398.46,

346.83,690.97,472.39,298.84,150.41,598.52,707.52,666.99,380.66,152.52,329.88,770.54,917.80,414.35,335.72,569.92,1434.64,772.81,729.90,599.94,558.62,514.06,460.33,694.78,331.70,301.56,289.58,620.97,783.77,571.28,146.12,382.84,868.94,1269.13,614.52,152.69,401.98,782.24,517.44,316.12,
341.13,679.77,474.47,298.84,150.32,632.75,710.18,662.77,371.37,152.66,328.62,735.28,827.84,404.01,334.68,588.47,1351.21,831.48,717.13,606.68,560.07,489.38,469.11,734.98,338.24,311.82,284.73,648.13,753.89,569.92,146.28,384.80,877.47,1285.27,614.35,152.61,403.96,783.25,540.78,313.06,
337.29,658.81,474.98,289.17,151.45,599.88,710.08,630.47,371.29,151.92,343.40,740.12,898.85,416.97,343.16,558.67,1472.41,801.70,722.31,629.11,570.82,514.06,459.36,692.74,329.27,313.35,285.68,646.17,717.22,542.52,147.76,388.85,864.82,1215.55,587.74,151.21,416.97,763.11,527.69,303.40,
339.44,665.09,463.46,297.99,150.18,622.72,722.31,664.75,382.18,153.22,332.17,775.99,883.34,404.38,330.43,577.06,1492.64,829.01,669.06,609.30,581.45,497.62,480.30,707.58,331.80,299.97,285.36,661.91,782.24,576.27,145.74,390.86,939.32,1215.55,621.67,151.11,407.94,770.04,533.30,317.10,
336.79,650.58,471.22,295.07,150.60,605.37,702.96,619.79,379.26,153.63,338.75,745.54,868.34,402.81,344.48,551.27,1473.14,854.40,695.83,622.06,575.42,519.73,481.33,745.26,331.88,303.12,289.23,624.87,723.78,572.61,146.51,401.16,939.32,1126.21,578.17,151.75,410.30,724.71,537.71,316.52,



30kHz
503.77,1184.95,870.04,688.15,372.95,476.34,534.99,637.56,547.70,370.85,282.62,624.02,824.47,864.49,543.51,511.21,1170.10,1431.85,1266.04,496.90,418.04,837.39,896.94,548.34,287.83,435.90,697.32,651.42,584.84,481.45,376.36,578.88,799.69,1057.88,404.59,374.09,838.33,1442.33,794.33,432.39,
505.21,1140.59,864.75,688.31,374.01,475.24,534.99,637.56,551.94,370.02,284.37,616.02,810.38,869.64,545.42,511.21,1201.16,1417.05,1266.04,503.42,420.78,868.08,901.82,548.34,289.15,430.68,697.32,649.03,587.63,476.98,377.25,583.17,821.81,1012.89,403.58,371.83,817.67,1455.79,784.16,429.80,
499.75,1154.79,849.20,688.31,374.16,476.67,534.99,634.88,551.94,373.04,282.49,626.63,819.75,896.94,547.32,510.42,1151.13,1432.44,1301.03,499.40,417.75,856.85,895.79,548.34,290.84,430.25,696.24,642.18,589.63,479.53,375.27,578.88,776.93,984.76,398.53,370.71,816.05,1436.40,780.66,430.86,
496.26,1133.35,828.99,685.11,374.91,478.43,535.34,649.21,545.77,371.68,283.62,626.32,829.33,884.64,545.03,514.09,1141.33,1431.85,1289.05,495.44,416.95,867.30,907.90,546.01,287.67,432.84,705.92,649.12,586.81,478.22,374.85,571.25,790.20,1020.04,403.02,368.02,810.62,1449.09,791.16,430.39,
488.90,1160.65,853.77,681.79,383.45,488.27,534.99,640.92,556.94,367.86,282.37,620.49,796.28,874.36,546.48,512.03,1171.69,1417.90,1301.03,495.44,418.31,845.81,906.42,545.50,287.83,428.75,700.19,645.63,578.46,476.31,371.81,564.23,754.50,1012.99,401.74,365.17,852.41,1486.17,812.26,427.84,
buco sotto
573.11,441.94,404.96,836.69,448.81,210.84,204.94,623.01,729.13,480.98,89.18,303.02,594.53,791.28,608.56,158.07,336.27,501.25,440.59,212.89,296.60,468.57,417.54,205.53,89.19,585.07,865.36,622.06,303.10,158.54,470.02,782.56,596.06,338.47,292.26,475.71,821.95,478.41,450.00,584.84,
569.00,442.32,407.64,846.65,450.11,210.84,204.17,615.46,725.66,476.34,89.18,303.02,599.19,800.20,609.03,157.87,334.02,497.75,441.76,213.52,296.89,468.77,420.16,205.72,89.40,587.81,866.39,618.25,302.57,158.74,474.83,769.62,590.65,342.63,292.93,477.53,824.64,478.41,447.20,575.48,
583.02,442.48,407.80,835.88,446.40,210.92,204.36,615.46,740.79,479.54,89.12,301.03,596.86,791.97,606.65,158.22,336.48,506.37,442.13,214.16,296.42,471.88,418.70,205.13,89.04,585.07,855.98,626.76,301.83,158.74,474.83,782.56,594.18,340.28,290.93,472.58,826.04,479.76,449.53,579.31,
569.00,446.20,406.39,836.69,450.34,211.19,205.01,612.96,733.15,479.54,89.12,304.16,601.91,787.10,617.17,158.57,336.27,506.79,440.95,215.17,296.32,467.13,417.38,205.38,89.13,580.33,855.98,621.32,300.04,158.95,476.31,782.94,601.09,341.71,291.98,474.37,807.40,479.25,447.20,585.64,
575.57,442.14,403.91,842.01,447.28,211.54,204.94,618.58,732.60,482.42,89.09,303.59,607.05,795.48,614.28,158.87,336.27,504.79,439.41,215.17,296.99,470.22,417.21,206.05,89.19,585.73,860.66,621.32,301.30,158.95,470.02,765.68,596.06,340.80,292.12,475.71,821.95,480.26,448.36,575.48,
due buchi
296.60,182.11,174.15,346.66,166.18,234.49,231.97,588.21,402.58,179.46,101.68,348.39,587.85,346.89,289.97,178.05,339.68,208.30,178.86,231.33,308.27,199.96,171.16,224.10,101.84,363.82,341.07,586.40,339.62,177.97,163.20,427.49,585.32,348.38,305.31,184.07,344.60,209.07,200.85,371.60,
297.09,182.73,174.30,344.85,166.57,233.82,232.23,595.69,403.30,179.84,101.66,351.65,584.75,347.09,289.61,177.87,341.30,208.56,179.19,232.27,308.89,200.27,170.12,224.41,101.91,365.18,343.40,587.12,339.62,177.71,163.41,426.08,583.62,350.08,305.31,184.34,344.60,208.81,201.41,370.84,
296.77,181.64,174.19,349.15,166.52,233.29,230.47,592.22,401.31,178.94,101.75,348.97,577.77,346.15,289.97,178.12,339.68,208.91,179.30,231.83,308.99,200.27,170.35,224.90,101.74,364.89,342.70,589.17,337.76,177.63,163.20,425.80,583.17,351.05,306.04,184.07,345.80,209.07,200.76,368.57,
297.35,181.59,173.73,345.75,166.18,232.11,230.89,589.60,402.05,179.91,101.75,348.21,582.78,346.15,288.80,177.68,338.28,208.65,179.12,233.15,309.52,200.27,170.35,224.50,101.93,364.89,341.76,587.12,339.36,177.45,163.78,423.55,590.65,349.12,306.04,183.59,345.55,209.16,200.94,370.08,
298.60,182.37,173.87,348.09,166.74,234.06,231.47,592.76,400.21,181.40,101.89,346.69,585.05,346.34,288.65,178.31,338.28,209.52,180.01,231.65,307.56,199.96,170.53,223.80,101.95,364.39,343.40,596.90,338.69,177.81,163.57,428.64,583.17,351.81,305.47,183.86,344.60,209.07,200.43,372.36,
buco sopra
333.02,619.01,414.95,286.89,140.84,566.98,628.51,615.76,347.62,149.99,323.24,746.25,796.73,405.81,338.66,568.24,1432.44,764.08,678.69,611.42,527.71,518.65,436.51,685.83,330.31,306.01,277.73,617.91,753.23,517.99,139.82,350.29,820.98,1232.79,531.54,150.48,391.58,720.25,484.59,309.80,
336.06,619.24,417.38,288.16,141.54,562.49,637.89,621.80,348.09,150.48,322.44,742.41,810.38,402.27,339.02,561.77,1376.81,760.31,672.86,605.55,527.71,514.90,439.49,688.20,330.52,306.23,277.73,618.83,753.23,514.31,139.43,350.29,826.96,1243.26,537.30,150.48,391.58,727.32,483.99,312.18,
333.85,619.15,416.24,285.85,140.93,564.26,632.21,621.63,349.65,151.16,323.91,750.27,805.74,406.86,337.41,566.23,1390.11,760.31,675.77,616.70,525.61,518.65,438.00,678.69,328.79,304.71,278.53,613.55,753.23,517.99,139.58,347.09,827.64,1254.59,537.30,150.43,388.93,718.75,480.77,312.74,
334.71,613.65,417.21,288.57,141.58,563.72,640.61,616.02,349.92,150.21,325.53,750.10,805.79,407.08,337.24,572.80,1418.19,760.31,682.81,611.42,529.52,509.57,438.00,688.85,330.31,306.01,277.28,612.65,757.92,520.99,139.62,349.54,831.41,1240.97,537.78,150.48,387.36,715.84,483.99,311.14,
334.77,616.02,417.69,287.10,140.72,561.64,634.52,618.58,349.15,149.67,323.91,746.25,815.00,405.81,338.84,575.86,1403.53,776.93,685.22,612.96,527.40,509.57,440.70,692.50,329.65,306.23,277.73,612.65,757.92,522.49,139.86,349.33,821.81,1208.55,537.30,150.75,388.58,721.67,486.52,311.14,

40kHz
501.92,1130.52,867.07,663.86,363.24,459.25,531.69,603.69,540.47,357.03,281.56,596.50,824.91,840.32,534.61,474.49,1163.14,1491.55,1270.88,496.16,418.13,829.52,895.53,559.31,283.28,421.40,679.78,613.82,569.83,452.50,366.38,562.73,844.22,1030.24,408.45,368.50,851.83,1429.10,810.20,411.68,
496.50,1145.14,855.75,660.34,364.15,456.48,525.38,603.69,534.30,360.78,281.56,591.32,830.07,845.53,534.61,473.68,1152.17,1506.64,1282.21,492.12,420.43,834.77,895.53,571.23,283.12,422.48,675.93,614.67,577.39,454.28,365.31,564.85,833.90,1070.28,407.38,367.67,853.36,1429.10,819.84,412.13,
499.39,1108.71,867.07,657.27,366.10,460.64,525.74,608.69,531.69,357.03,281.04,596.50,825.03,850.76,532.67,475.94,1124.71,1506.64,1295.97,497.21,419.01,829.52,895.61,566.50,280.81,419.48,673.13,610.66,574.56,453.09,366.38,563.12,828.54,1054.50,409.52,366.23,845.79,1399.79,799.29,410.23,
499.62,1133.73,850.76,660.56,364.91,460.32,527.21,609.08,532.38,359.14,281.68,596.70,820.01,856.16,534.61,479.27,1143.61,1474.14,1259.62,494.14,420.70,824.67,895.53,561.85,284.29,418.83,675.93,613.82,571.74,453.68,367.46,563.12,823.82,1030.24,407.38,368.50,842.90,1429.10,803.14,412.57,
507.05,1115.61,861.53,660.56,365.06,460.64,527.21,606.55,536.23,357.83,281.15,594.01,825.03,856.03,530.46,477.80,1124.10,1474.14,1284.04,492.12,419.28,845.13,901.36,571.23,283.28,423.99,675.93,617.00,573.44,453.09,368.17,563.12,838.73,1038.42,409.52,366.54,841.41,1445.27,804.71,409.25,

562.22,422.11,388.04,811.89,419.65,203.24,198.36,600.45,718.02,467.63,86.56,296.61,573.25,768.51,597.61,152.98,319.78,487.13,426.31,206.09,289.54,459.39,408.00,198.94,86.51,573.66,835.18,601.63,292.38,153.06,454.17,759.08,576.99,330.28,284.41,465.02,796.84,468.09,435.35,557.92,
555.08,426.14,389.22,820.70,419.65,204.11,197.47,595.22,725.65,471.22,86.50,296.04,564.04,777.28,600.45,153.18,321.93,489.09,429.35,206.34,288.80,458.86,404.44,199.84,86.36,573.66,825.12,604.64,294.35,153.11,455.99,755.54,573.87,332.79,286.41,466.38,802.17,470.75,430.38,555.27,
550.78,427.40,387.01,820.70,418.53,203.94,198.36,592.43,722.11,470.84,86.55,296.46,568.75,773.03,597.61,153.81,319.78,490.61,427.82,206.34,288.80,454.38,409.14,199.84,86.53,572.97,830.66,607.69,293.10,153.60,454.56,759.56,576.53,331.88,286.41,465.92,796.84,468.09,436.96,560.59,
552.73,425.99,388.04,816.29,422.37,204.11,197.64,594.79,725.65,469.03,86.44,297.18,568.47,781.54,600.01,153.57,321.93,489.09,428.96,206.60,288.80,462.17,404.29,199.59,86.50,570.94,835.18,604.64,294.68,153.86,457.42,768.12,576.99,330.98,286.26,464.11,795.43,466.77,434.22,555.27,
557.45,427.55,389.07,811.89,421.01,204.89,198.68,594.79,734.04,467.63,86.42,296.04,578.40,777.58,600.01,153.86,320.63,489.09,430.88,206.96,289.93,457.42,405.41,200.17,86.56,575.72,830.66,607.69,294.68,153.31,454.38,760.22,576.99,329.39,285.74,467.73,798.16,468.88,433.09,558.89,

286.70,176.91,167.03,333.51,158.16,226.38,221.46,570.36,389.11,171.95,97.57,332.63,562.05,336.44,279.48,172.20,331.88,202.64,174.29,224.53,299.11,191.94,164.13,216.39,97.50,350.26,329.63,575.00,328.20,172.11,157.26,411.18,567.40,343.51,298.16,176.56,330.11,202.55,193.11,356.70,
286.06,176.71,167.44,332.76,158.57,226.38,222.58,565.63,389.86,172.32,97.65,337.55,562.05,335.71,279.13,172.69,329.39,202.30,174.62,225.57,300.43,191.53,164.70,215.92,97.62,347.74,328.96,575.72,325.36,171.78,157.01,411.71,564.40,343.73,297.75,176.56,331.02,202.89,193.34,357.07,
287.34,177.12,167.21,333.51,158.57,225.96,222.67,560.98,390.33,171.95,97.59,334.25,557.45,334.80,280.12,172.01,330.98,202.64,174.62,224.71,299.81,192.55,164.97,216.01,97.64,349.23,330.29,573.66,324.85,172.11,157.58,412.83,566.97,342.98,299.05,176.49,331.02,202.70,193.25,357.80,
286.13,177.37,167.85,335.15,158.61,226.06,222.58,568.16,389.11,172.32,97.63,336.80,557.45,333.89,278.49,172.51,330.98,202.70,174.43,224.40,300.43,192.79,164.75,216.30,97.70,348.49,329.20,572.97,326.65,171.86,157.94,410.35,567.40,342.76,299.63,176.68,329.43,202.80,193.65,356.70,
288.55,177.58,167.62,334.26,158.77,227.13,224.12,565.26,389.86,171.64,97.79,334.98,559.64,335.71,279.48,172.20,331.18,201.96,174.43,224.71,298.50,192.55,165.41,217.46,97.90,348.49,329.63,573.66,326.65,172.36,157.37,412.56,569.56,343.94,298.32,177.01,332.38,203.15,193.56,356.70,

322.95,588.65,409.67,277.42,135.64,532.38,631.20,583.61,338.47,143.46,317.62,731.51,800.72,394.43,328.71,530.88,1403.35,737.72,650.09,597.78,518.08,491.06,429.81,679.00,324.98,297.22,269.29,616.12,738.43,492.30,134.70,340.91,799.40,1225.17,518.39,144.57,378.62,694.03,460.79,297.62,
322.23,591.52,407.11,275.59,135.61,532.05,641.11,578.11,338.64,143.16,318.55,731.22,786.77,395.48,327.85,535.46,1403.35,718.02,652.55,597.78,518.37,496.58,429.81,677.92,324.98,296.15,269.29,608.40,739.91,500.10,134.78,339.97,793.80,1215.27,516.22,144.62,380.37,696.42,470.75,295.82,
326.04,588.39,410.96,275.69,136.18,532.38,649.68,585.99,339.40,143.11,318.42,727.72,795.97,395.48,328.71,530.88,1388.82,721.50,645.88,603.04,522.34,492.66,428.61,677.92,323.45,295.74,269.01,611.52,744.62,498.66,134.51,341.47,803.14,1204.29,519.66,144.10,377.42,694.03,467.01,294.85,
322.23,583.35,409.67,276.29,135.79,534.30,637.54,581.23,337.72,143.46,318.30,735.32,790.99,395.28,329.08,536.42,1403.35,736.33,645.88,597.78,519.90,498.22,424.48,668.26,325.19,295.95,269.45,614.67,743.15,500.10,134.93,339.97,807.51,1225.17,519.66,144.49,382.48,702.33,468.31,296.86,
322.15,590.79,413.35,278.03,136.15,536.56,634.36,593.51,339.40,143.58,318.30,735.58,795.97,394.24,329.25,543.53,1416.82,736.33,654.29,600.07,516.54,498.55,427.13,677.92,324.32,295.21,270.34,608.40,744.62,500.10,134.74,339.78,812.70,1223.99,522.34,144.92,375.36,694.03,470.90,296.86,

40kHz
489.87,1120.85,868.85,646.47,365.06,453.51,559.61,642.50,539.82,368.48,299.36,621.90,876.95,844.53,557.29,502.09,1407.20,1686.23,1559.87,514.93,436.45,899.12,1027.37,591.77,295.43,425.82,681.32,632.33,598.83,474.52,364.99,572.07,841.39,1013.62,424.95,356.43,794.14,1583.39,777.36,402.09,
520.04,1209.55,869.53,674.19,363.21,453.98,551.27,610.70,560.30,369.29,298.06,594.86,869.82,902.91,579.92,485.29,1249.19,1820.96,1528.12,507.07,442.44,875.77,1022.20,599.98,296.17,421.55,702.60,634.55,588.24,481.56,368.16,575.01,811.80,1018.72,431.80,365.94,799.95,1573.94,755.14,417.33,
514.72,1150.68,834.83,689.94,363.59,467.27,531.46,625.01,535.64,357.51,299.78,616.60,898.17,914.09,569.39,513.94,1415.18,1626.95,1394.59,521.51,453.11,926.90,1053.94,628.38,296.13,418.73,680.08,656.76,582.30,455.69,379.37,589.69,825.25,1100.58,429.41,355.91,776.54,1443.72,764.99,405.62,
499.06,1159.09,807.52,683.00,369.26,463.01,555.07,608.37,564.19,356.77,294.46,612.73,895.29,906.71,548.57,511.22,1321.42,1974.56,1550.01,509.12,435.39,855.80,1069.62,589.69,297.66,418.43,729.37,656.76,578.04,474.52,367.35,587.74,806.05,1048.36,424.13,371.12,815.93,1480.04,824.69,399.97,
516.69,1184.74,823.05,676.62,364.31,463.73,528.05,643.75,558.12,370.20,299.91,613.21,930.18,882.34,559.03,508.46,1287.50,1937.39,1584.04,498.59,447.90,895.33,1017.86,582.11,296.31,424.76,739.18,620.79,614.95,476.54,377.80,590.79,785.54,1124.72,423.43,354.74,789.19,1516.00,835.18,414.66,

545.47,416.42,403.51,835.88,434.46,200.43,202.84,621.31,800.37,474.20,87.86,293.55,594.92,807.52,609.62,150.26,321.89,477.90,425.17,208.54,302.87,466.56,412.25,200.91,87.98,581.98,895.65,623.91,293.80,150.48,470.74,743.58,606.21,321.30,289.27,474.25,763.16,443.05,436.33,544.59,
581.27,421.82,395.25,824.24,430.54,203.43,201.76,606.30,735.61,456.27,87.88,291.91,584.83,838.54,631.25,151.88,328.56,479.43,423.96,207.00,295.36,477.16,424.91,201.69,87.23,606.67,901.03,630.67,296.25,150.36,477.18,736.92,569.28,320.64,293.55,470.97,815.93,466.28,434.81,544.30,
573.18,424.26,398.77,821.68,434.91,204.26,202.70,635.45,794.75,456.87,88.23,292.21,603.99,816.99,609.36,152.54,331.17,498.95,431.23,208.42,303.72,471.93,420.69,202.89,87.37,596.03,929.08,642.98,304.66,151.04,457.01,750.39,583.49,329.09,294.32,461.07,747.29,463.64,441.35,538.69,
540.20,426.62,403.76,890.86,423.05,203.64,202.10,636.57,751.68,457.64,87.94,293.55,587.60,770.72,613.97,153.10,331.58,482.12,444.35,207.93,296.11,470.68,431.31,201.31,87.86,574.75,950.46,648.25,300.62,151.33,468.74,734.74,615.03,322.63,291.41,470.06,762.58,445.16,425.82,559.18,
574.05,430.90,410.27,888.55,434.19,205.62,199.59,593.86,732.39,454.24,87.45,291.80,616.14,786.30,618.95,152.57,333.94,478.97,443.32,208.30,301.44,451.59,416.72,204.66,87.55,604.72,950.46,627.09,294.27,151.04,469.33,738.76,575.79,320.82,298.12,454.09,806.25,466.56,421.94,537.97,

292.66,176.18,174.11,333.05,159.55,222.17,230.01,570.27,390.53,171.15,99.63,336.46,588.77,331.83,290.49,168.91,330.69,200.98,172.98,222.55,309.17,193.91,172.85,225.35,99.37,354.74,335.19,608.06,332.05,168.50,158.99,423.07,555.55,333.37,310.69,175.12,330.86,194.13,193.57,346.11,
288.02,174.57,171.38,330.50,163.31,221.91,230.25,568.42,396.76,170.22,100.41,345.72,568.43,337.20,289.70,168.30,325.42,198.76,173.85,222.64,318.01,197.60,174.48,228.31,100.11,354.74,332.67,604.85,329.22,169.97,161.05,423.83,590.01,335.58,313.10,175.25,323.69,196.62,193.95,342.50,
289.96,175.72,173.60,347.05,162.59,223.96,224.00,563.57,395.76,169.25,99.53,340.23,598.01,343.50,290.42,172.02,334.27,198.81,172.25,221.91,316.75,196.14,172.56,223.07,99.46,351.23,334.31,609.65,330.82,170.69,159.16,420.46,587.84,328.54,303.35,174.60,324.22,197.96,196.62,350.45,
286.52,174.57,173.42,333.70,160.41,221.46,230.01,566.39,394.44,169.02,100.14,345.24,557.33,340.23,290.82,171.94,329.09,199.98,175.76,227.38,317.61,197.35,170.93,223.38,99.99,366.56,342.15,615.68,337.52,170.44,160.53,423.70,590.01,337.99,302.91,173.10,323.37,193.15,195.41,355.02,
286.82,177.09,173.31,333.05,160.41,223.23,226.98,590.79,392.18,172.60,100.04,335.74,556.51,339.59,293.89,170.82,338.63,197.47,173.44,229.05,310.30,194.04,173.84,228.13,100.05,364.59,343.17,609.11,334.57,168.30,161.34,415.13,591.41,330.13,311.21,175.69,322.85,197.56,196.31,352.28,

319.49,607.84,438.01,280.05,141.19,564.60,673.68,613.80,346.95,142.32,331.39,748.00,826.20,385.56,318.96,551.89,1706.48,813.36,724.58,671.05,557.33,515.62,453.53,731.64,340.43,295.47,282.58,610.15,686.93,508.74,137.73,340.81,798.47,1327.89,522.83,142.48,364.42,718.88,464.47,299.35,
317.42,607.63,436.57,278.71,139.14,550.16,629.55,601.30,350.55,141.99,332.98,742.49,887.90,386.20,317.72,570.32,1528.51,785.75,709.77,638.82,566.83,535.61,456.08,712.73,333.94,300.00,284.03,626.51,704.29,524.57,136.99,339.84,777.13,1266.14,526.97,143.30,364.88,686.57,483.72,291.95,
319.20,602.73,429.56,288.00,139.21,578.94,626.99,605.88,347.05,141.69,325.73,742.15,835.85,390.61,322.43,575.12,1674.83,792.62,715.20,646.39,553.84,521.03,476.96,770.05,343.02,298.07,284.03,623.91,716.00,497.57,135.87,346.18,789.29,1236.20,548.07,143.98,364.88,679.68,464.30,293.46,
309.99,609.50,429.66,280.26,139.16,553.84,632.78,611.83,346.33,140.92,332.34,772.45,813.56,375.73,323.53,579.28,1910.56,778.25,750.11,651.81,558.58,538.82,475.58,751.66,346.98,301.10,278.14,643.43,738.67,518.51,137.14,350.03,740.44,1168.73,537.63,142.63,367.63,692.52,484.56,298.71,
312.72,595.74,420.25,286.09,139.22,554.56,667.26,637.59,339.76,141.55,330.45,730.34,895.29,374.36,327.52,575.08,1764.67,796.81,719.96,668.20,574.88,515.07,479.43,725.96,338.18,295.03,285.10,625.61,764.52,500.92,136.72,345.61,727.83,1325.47,548.04,143.86,361.26,682.67,484.71,293.88,

50kHz
